"IRSZ","CíMHELY NEVE","JELLEGE","VÁROSRÉSZ","1.SZÁM","1.JEL","2.SZÁM","2.JEL"
6726,"Izabella            ","utca",,0,,0,
6791,"Izsóp","utca","Kiskundorozsma",0,,0,
6771,"Jácint              ","utca","Szőreg",0,,0,
6724,"Jakab Lajos         ","utca",,0,,0,
6726,"Jankovich           ","utca",,0,,0,
6753,"János-ér            ","út","Tápé",0,,0,
6791,"Jász                ","utca","Kiskundorozsma",0,,0,
6753,"Jávorka             ","utca","Tápé",0,,0,
6771,"Jázmin              ","utca","Szőreg",0,,0,
6791,"Jerney              ","utca","Kiskundorozsma",0,,0,
6726,"Jobb fasor","fasor",,0,,0,
6720,"Jókai               ","utca",,0,,0,
6791,"Jolánka             ","utca","Kiskundorozsma",0,,0,
6722,"Jósika              ","utca",,0,,0,
6721,"József Attila       ","sugárút",,1,,37,
6721,"József Attila       ","sugárút",,2,,38,
6723,"József Attila       ","sugárút",,-3,,0,
6726,"Judit               ","utca",,0,,0,
6723,"Juharfás            ","utca",,0,,0,
6721,"Juhász Gyula        ","utca",,0,,0,
6726,"Júlia               ","utca",,0,,0,
6729,"Kabóca","utca","Tompasziget",0,,0,
6725,"Kácsa               ","utca",,0,,0,
6791,"Kadarka             ","utca","Kiskundorozsma",0,,0,
6791,"Káka                ","utca","Kiskundorozsma",0,,0,
6726,"Kakukk              ","utca",,0,,0,
6791,"Kakukkfű","utca","Kiskundorozsma",0,,0,
6727,"Kalász              ","utca",,0,,0,
6726,"Kállay Albert       ","utca",,0,,0,
6726,"Kállay","liget",,0,,0,
6791,"Kálmán              ","köz","Kiskundorozsma",0,,0,
6721,"Kálmány Lajos       ","utca",,0,,0,
6722,"Kálvária            ","sugárút",,1,,27,
6722,"Kálvária            ","sugárút",,2,,30,
6724,"Kálvária            ","sugárút",,29,,0,
6724,"Kálvária            ","tér",,1,,17,
6725,"Kálvária            ","sugárút",,32,,0,
6725,"Kálvária            ","tér",,-3,,0,
6721,"Kálvin              ","tér",,0,,0,
6729,"Kamarási            ","utca",,0,,0,
6791,"Kamilla             ","utca","Kiskundorozsma",0,,0,
6729,"Kandó Kálmán        ","utca",,0,,0,
6725,"Kanizsai            ","utca",,0,,0,
6753,"Kankalin","utca","Tápé",0,,0,
6725,"Kántor              ","utca",,0,,0,
6727,"Kapás               ","utca",,0,,0,
6710,"Kapisztrán          ","út","Szentmihály",0,,0,
6727,"Kapitány            ","utca",,0,,0,
6724,"Kápolna             ","utca",,0,,0,
6791,"Kapor","utca","Kiskundorozsma",0,,0,
6753,"Kapu                ","köz","Tápé",0,,0,
6726,"Karánsebesi         ","utca",,0,,0,
6720,"Kárász              ","utca",,0,,0,
6729,"Karikás Frigyes     ","utca",,0,,0,
6720,"Károlyi             ","utca",,0,,0,
6791,"Kassai              ","utca","Kiskundorozsma",0,,0,
6728,"Kassák              ","utca",,0,,0,
6725,"Kaszás              ","utca",,0,,0,
6726,"Katalin             ","utca",,0,,0,
6753,"Katáng","utca","Tápé",0,,0,
6724,"Kátay               ","utca",,0,,0,
6724,"Kátay köz","köz",,0,,0,
6729,"Katica","utca","Tompasziget",0,,0,
6725,"Katona József       ","utca",,0,,0,
6771,"Kavics              ","utca","Szőreg",0,,0,
6724,"Kazánház            ","utca",,0,,0,
6720,"Kazinczy            ","utca",,0,,0,
6729,"Kece                ","utca",,0,,0,
6723,"Kecskeméti          ","utca",,0,,0,
6791,"Kék                 ","utca","Kiskundorozsma",0,,0,
6720,"Kelemen             ","utca",,0,,0,
6723,"Kemes               ","utca",,0,,0,
6726,"Kendergyári         ","utca",,0,,0,
6725,"Kengurú","köz",,0,,0,
6724,"Kenyérgyári         ","út",,0,,0,
6729,"Kénytelen           ","sor",,0,,0,
6791,"Kerékgyártó         ","utca","Kiskundorozsma",0,,0,
6729,"Kérész","utca","Tompasziget",0,,0,
6753,"Kereszt             ","utca","Tápé",0,,0,
6723,"Kereszttöltés       ","utca",,0,,0,
6726,"Kertész             ","utca",,0,,0,
6723,"Késmárki            ","utca",,0,,0,
6728,"Kétérköz            ","utca",,0,,0,
6791,"Kettőshatár         ","út","Kiskundorozsma",0,,0,
6726,"Kézdi               ","utca",,0,,0,
6720,"Kígyó               ","utca",,0,,0,
6726,"Kikindai            ","utca",,0,,0,
6791,"Kikirics            ","utca","Kiskundorozsma",0,,0,
6753,"Kikötő              ","sor","Tápé",0,,0,
6725,"Kinizsi Pál         ","utca",,0,,0,
6728,"Kis","köz",,0,,0,
6729,"Kis Erdő            ","sor",,0,,0,
6728,"Kis-Baktói","út",,0,,0,
6771,"Kisbogáros          ","utca","Szőreg",0,,0,
6725,"Kisdobos            ","utca",,0,,0,
6725,"Kisfaludy           ","utca",,0,,0,
6728,"Kiskert             ","utca",,0,,0,
6724,"Kismartoni          ","utca",,0,,0,
6728,"Kisoncsa",,,0,,0,
6720,"Kiss Ernő           ","utca",,0,,0,
6728,"Kiss Ferenc","utca","Baktó",0,,0,
6720,"Kiss Menyhért       ","utca",,0,,0,
6771,"Kisszőlő            ","utca","Szőreg",0,,0,
6724,"Kisteleki Ede       ","utca",,0,,0,
6723,"Kis-Tisza           ","utca",,0,,0,
6729,"Kisvasút            ","sor",,0,,0,
6757,"Kivi","utca","Gyálarét",0,,0,
6724,"Klapka              ","tér",,0,,0,
6726,"Klára               ","utca",,0,,0,
6720,"Klauzál             ","tér",,0,,0,
6726,"Kockaház            ","utca",,0,,0,
6724,"Kodály              ","tér",,0,,0,
6728,"Kokárda             ","utca",,0,,0,
6757,"Kókusz","utca","Gyálarét",0,,0,
6728,"Kollégiumi","út",,0,,0,
6729,"Koloszár ","udvar",,0,,0,
6725,"Kolozsvári          ","tér",,0,,0,
6725,"Kombinát            ","köz",,0,,0,
6791,"Kond                ","utca","Kiskundorozsma",0,,0,
6710,"Koppány             ","köz","Szentmihály",0,,0,
6720,"Korányi             ","fasor",,1,,17,
6725,"Korányi             ","fasor",,18,,19,
6725,"Korda               ","utca",,0,,0,
6725,"Kormányos           ","utca",,0,,0,
6726,"Korondi             ","utca",,0,,0,
6722,"Kossuth Lajos       ","sugárút",,1,,31,
6722,"Kossuth Lajos       ","sugárút",,2,,28,
6724,"Kossuth Lajos       ","sugárút",,-3,,0,
6757,"Koszorú             ","utca","Gyálarét",0,,0,
6729,"Kovács","udvar",,0,,0,
6726,"Kovács              ","utca",,0,,0,
6791,"Kőbárány            ","utca","Kiskundorozsma",0,,0,
6791,"Kökény              ","utca","Kiskundorozsma",0,,0,
6710,"Kökörcsin           ","utca","Szentmihály",0,,0,
6720,"Kölcsey             ","utca",,0,,0,
6753,"Költő               ","utca","Tápé",0,,0,
6791,"Kömény","utca","Kiskundorozsma",0,,0,
6710,"Könyves Kálmán      ","köz","Szentmihály",0,,0,
6791,"Körömvirág","utca","Kiskundorozsma",0,,0,
6753,"Kőrös               ","sor","Tápé",0,,0,
6791,"Körte               ","utca","Kiskundorozsma",0,,0,
6724,"Körtöltés           ","utca",,0,,0,
6791,"Kövidinka           ","utca","Kiskundorozsma",0,,0,
6726,"Közép fasor","fasor",,0,,0,
6726,"Közép Kikötő        ","sor",,0,,0,
6725,"Közép-kapu          ","utca",,0,,0,
6771,"Kristály            ","utca","Szőreg",0,,0,
6726,"Krúdy Gyula         ","utca",,0,,0,
6791,"Kubikos             ","utca","Kiskundorozsma",0,,0,
6724,"Kukorica            ","utca",,0,,0,
6724,"Kukovecz Nana       ","utca",,0,,0,
6791,"Kun                 ","utca","Kiskundorozsma",0,,0,
6729,"Kundombi            ","utca",,0,,0,
6753,"Kuruc               ","utca","Tápé",0,,0,
6728,"Kuruczvölgyi","utca","Baktó",0,,0,
6791,"Kút                 ","utca","Kiskundorozsma",0,,0,
6726,"Küküllői            ","utca",,0,,0,
6728,"Külsőipari-övezet",,,0,,0,
6724,"Külső-pulcz","utca",,0,,0,
6728,"Külterület",,,0,,0,
6728,"Külterület   I.",,,0,,0,
6728,"Külterület  II.",,,0,,0,
6728,"Külterület III.",,,0,,0,
6710,"Külüs               ","köz","Szentmihály",0,,0,
6727,"Kürt                ","utca",,0,,0,
6726,"Kürü                ","sor",,0,,0,
6728,"Ladvánszky          ","utca",,0,,0,
6724,"Lajta               ","utca",,0,,0,
6725,"Láma","utca",,0,,0,
6727,"Lant                ","utca",,0,,0,
6728,"Lányi Béla","utca","Baktó",0,,0,
6791,"Láp                 ","utca","Kiskundorozsma",0,,0,
6726,"Laura               ","utca",,0,,0,
6724,"Leányszállás        ","köz",,0,,0,
6721,"Lechner             ","tér",,0,,0,
6726,"Léda                ","utca",,0,,0,
6771,"Légió               ","utca","Szőreg",0,,0,
6724,"Lehel               ","utca",,0,,0,
6725,"Lékai               ","utca",,0,,0,
6725,"Lendvai             ","utca",,0,,0,
6729,"Lengyel","udvar",,0,,0,
6721,"Lengyel             ","utca",,0,,0,
6791,"Lenkey              ","utca","Kiskundorozsma",0,,0,
6753,"Lepke               ","utca","Tápé",0,,0,
6728,"Levél               ","utca",,0,,0,
6771,"Levendula           ","utca","Szőreg",0,,0,
6727,"Lidicei             ","tér",,0,,0,
6726,"Liga                ","utca",,0,,0,
6729,"Liget               ","sor",,0,,0,
6726,"Lile                ","utca",,0,,0,
6725,"Liliom              ","utca",,0,,0,
6710,"Limány              ","köz","Szentmihály",0,,0,
6723,"Liszt               ","utca",,0,,0,
6771,"Lomb                ","utca","Szőreg",0,,0,
6723,"Lomnici             ","utca",,0,,0,
6722,"Londoni             ","körút",,-2,,0,
6724,"Londoni             ","körút",,-1,,0,
6723,"Lőcsei              ","utca",,0,,0,
6726,"Lövölde","út",,0,,0,
6727,"Löwy Sándor         ","utca",,0,,0,
6757,"Lúdvári","utca","Gyálarét",0,,0,
6723,"Lugas               ","utca",,0,,0,
6721,"Madách              ","utca",,0,,0,
6753,"Madarász            ","utca","Tápé",0,,0,
6727,"Magas               ","utca",,0,,0,
6726,"Magdolna            ","utca",,0,,0,
6725,"Máglya              ","sor",,0,,0,
6771,"Magyar              ","utca","Szőreg",0,,0,
6753,"Majakovszkij        ","tér","Tápé",0,,0,
6791,"Majális             ","utca","Kiskundorozsma",0,,0,
6725,"Majdáni             ","sor",,0,,0,
6753,"Major","utca","Tápé",0,,0,
6727,"Május 1.            ","utca",,0,,0,
6771,"Makai               ","út","Szőreg",0,,0,
6724,"Makkos-erdő         ","sor",,0,,0,
6723,"Makkosházi          ","körút",,0,,0,
6791,"Málna               ","utca","Kiskundorozsma",0,,0,
6723,"Malom               ","utca",,0,,0,
6771,"Mályva              ","utca","Szőreg",0,,0,
6753,"Mályvarózsa","utca","Tápé",0,,0,
6757,"Mandarin","utca","Gyálarét",0,,0,
6791,"Mandula             ","utca","Kiskundorozsma",0,,0,
6723,"Máramarosi          ","utca",,0,,0,
6724,"Margaréta           ","utca",,0,,0,
6726,"Margit","utca",,0,,0,
6726,"Mária               ","utca",,0,,0,
6725,"Markovits Iván      ","utca",,0,,0,
6721,"Maros               ","utca",,0,,0,
6771,"Marostorok          ","utca","Szőreg",0,,0,
6726,"Marostői            ","utca",,0,,0,
6728,"Maróti              ","utca",,0,,0,
6722,"Mars                ","tér",,-3,,0,
6724,"Mars                ","tér",,1,,14,
6791,"Márták","dűlő","Kiskundorozsma",0,,0,
6725,"Martonosi           ","utca",,0,,0,
6710,"Márvány             ","utca","Szentmihály",0,,0,
6771,"Máté                ","utca","Szőreg",0,,0,
6710,"Mátra               ","köz","Szentmihály",0,,0,
6725,"Mátyás              ","tér",,0,,0,
6791,"Matty               ","út","Kiskundorozsma",0,,0,
6791,"Matty  Parti             ","tér","Kiskundorozsma",0,,0,
6728,"MÁV                 ","utca",,0,,0,
6791,"MÁV Őrház           ","őrház","Kiskundorozsma",0,,0,
6757,"Mazsola","utca","Gyálarét",0,,0,
6753,"Medveszőlő","utca","Tápé",0,,0,
6723,"Meggyfa             ","utca",,0,,0,
6729,"Méh","utca","Tompasziget",0,,0,
6726,"Melinda             ","utca",,0,,0,
6724,"Menhely             ","utca",,0,,0,
6791,"Menta","utca","Kiskundorozsma",0,,0,
6722,"Mérey               ","utca",,0,,0,
6791,"Mester              ","utca","Kiskundorozsma",0,,0,
6725,"Mező                ","utca",,0,,0,
6710,"Mikes Kelemen       ","utca","Szentmihály",0,,0,
6757,"Miklós              ","utca","Gyálarét",0,,0,
6722,"Mikszáth Kálmán     ","utca",,0,,0,
6724,"Millecentenárium","liget",,0,,0,
6771,"Mimóza              ","utca","Szőreg",0,,0,
6757,"Mogyoró","utca","Gyálarét",0,,0,
6729,"Moholi              ","utca",,0,,0,
6729,"Mokrini             ","utca",,0,,0,
6723,"Molnár              ","utca",,0,,0,
6725,"Móra                ","utca",,0,,0,
6725,"Móra Városi         ","körút",,0,,0,
6791,"Mórahegyi           ","út","Kiskundorozsma",0,,0,
6710,"Móricz Zsigmond     ","utca",,0,,0,
6722,"Moszkvai            ","körút",,-2,,0,
6725,"Moszkvai            ","körút",,-1,,0,
6729,"Mozdony             ","utca",,0,,0,
6721,"Munkácsy            ","utca",,0,,0,
6710,"Munkás              ","köz","Szentmihály",0,,0,
6771,"Munkás              ","utca","Szőreg",0,,0,
6724,"Mura                ","utca",,0,,0,
6723,"Murányi             ","utca",,0,,0,
6753,"Muskátli            ","utca","Tápé",0,,0,
6710,"Muskó               ","köz","Szentmihály",0,,0,
6791,"Muskotály           ","utca","Kiskundorozsma",0,,0,
6728,"Must                ","utca",,0,,0,
6791,"Mustár","utca","Kiskundorozsma",0,,0,
6726,"Műhely              ","utca",,0,,0,
6791,"Nadályfű","utca","Kiskundorozsma",0,,0,
6724,"Nádas               ","utca",,0,,0,
6720,"Nádor               ","utca",,0,,0,
6720,"Nagy Jenő           ","utca",,0,,0,
6728,"Nagy-Baktói","út",,0,,0,
6771,"Nagybecskereki      ","utca","Szőreg",0,,0,
6710,"Nagybercsényi       ","utca","Szentmihály",0,,0,
6771,"Nagykikinda         ","utca","Szőreg",0,,0,
6753,"Nagyrét             ","utca","Tápé",0,,0,
6791,"Nagyszeg            ","utca","Kiskundorozsma",0,,0,
6728,"Nagyszombati        ","utca",,0,,0,
6791,"Nap                 ","utca","Kiskundorozsma",0,,0,
6771,"Napfény             ","köz","Szőreg",0,,0,
6728,"Napos","út",,0,,0,
6757,"Napraforgó          ","utca","Gyálarét",0,,0,
6753,"Napsugár","utca","Tápé",0,,0,
6757,"Narancs","utca","Gyálarét",0,,0,
6757,"Naspolya","utca","Gyálarét",0,,0,
6771,"Nedelka","tanya","Szőreg",0,,0,
6771,"Nefelejcs           ","utca","Szőreg",0,,0,
6729,"Négyház             ","utca",,0,,0,
6791,"Negyvennyolcas      ","utca","Kiskundorozsma",0,,0,
6722,"Nemestakács         ","utca",,1,,19,
6722,"Nemestakács         ","utca",,2,,14,
6725,"Nemestakács         ","utca",,-3,,0,
6729,"Nemzetőr            ","sor",,0,,0,
6728,"Népdal              ","utca",,0,,0,
6726,"Népkert             ","sor",,0,,0,
6726,"Népliget","liget",,0,,0,
6710,"Nyár                ","köz","Szentmihály",0,,0,
6771,"Nyárfa              ","utca","Szőreg",0,,0,
6725,"Nyíl                ","utca",,0,,0,
6753,"Nyilassy            ","utca","Tápé",0,,0,
6791,"Nyírfa","utca","Kiskundorozsma",0,,0,
6724,"Nyitra              ","utca",,0,,0,
6791,"Nyugati             ","sor","Kiskundorozsma",0,,0,
6729,"Óbébai              ","utca",,0,,0,
6791,"Ocskó               ","utca","Kiskundorozsma",0,,0,
6791,"Október 6.          ","utca","Kiskundorozsma",0,,0,
6723,"Olajbányász         ","tér",,0,,0,
6723,"Olajos              ","utca",,0,,0,
6725,"Oldal               ","utca",,0,,0,
6726,"Olt                 ","utca",,0,,0,
6725,"Oltványi            ","utca",,0,,0,
6791,"Orczy István        ","utca","Kiskundorozsma",0,,0,
6724,"Orgona              ","utca",,0,,0,
6753,"Orgona (Tápé)            ","utca","Tápé",0,,0,
6720,"Oroszlán            ","utca",,0,,0,
6726,"Orsolya             ","utca",,0,,0,
6726,"Orsovai             ","utca",,0,,0,
6723,"Ortutay             ","utca",,0,,0,
6710,"Orvos               ","köz","Szentmihály",0,,0,
6720,"Oskola              ","utca",,0,,0,
6753,"Ostrom              ","utca","Tápé",0,,0,
6721,"Osztrovszky         ","utca",,0,,0,
6727,"Otthon              ","utca",,0,,0,
6710,"Óvoda               ","utca","Szentmihály",0,,0,
6726,"Ökörszem            ","utca",,0,,0,
6791,"Öreghegy","dűlő","Kiskundorozsma",0,,0,
6791,"Őrlő                ","utca","Kiskundorozsma",0,,0,
6729,"Örvény              ","utca",,0,,0,
6724,"Ősz                 ","utca",,0,,0,
6791,"Őszibarack          ","utca","Kiskundorozsma",0,,0,
6724,"Öthalom             ","utca",,0,,0,
6729,"Ötház               ","utca",,0,,0,
6724,"Pacsirta            ","utca",,0,,0,
6753,"Pajtás              ","utca","Tápé",0,,0,
6724,"Pál                 ","utca",,0,,0,
6771,"Palackozó           ","utca","Szőreg",0,,0,
6720,"Palánk",,,0,,0,
6729,"Palánkai            ","utca",,0,,0,
6710,"Palánta             ","utca","Szentmihály",0,,0,
6725,"Pálfy               ","utca",,0,,0,
6729,"Pálfy               ","telep",,0,,0,
6729,"Palics","köz",,0,,0,
6771,"Pálma               ","utca","Szőreg",0,,0,
6791,"Palóc               ","utca","Kiskundorozsma",0,,0,
6771,"Pálya               ","tér","Szőreg",0,,0,
6726,"Páncél","köz",,0,,0,
6729,"Pancsovai           ","utca",,0,,0,
6725,"Panda","tér",,0,,0,
6727,"Pápai               ","utca",,0,,0,
6725,"Paprika             ","utca",,0,,0,
6721,"Párizsi             ","körút",,2,,32,
6722,"Párizsi             ","körút",,-3,,0,
6724,"Párizsi             ","körút",,-1,,0,
6725,"Pásztor             ","utca",,0,,0,
6728,"Pázsit              ","utca",,0,,0,
6720,"Pécsi               ","utca",,0,,0,
6726,"Pécskai             ","utca",,0,,0,
6723,"Pentelei            ","sor",,0,,0,
6791,"Perec               ","köz","Kiskundorozsma",0,,0,
6791,"Petneházy           ","utca","Kiskundorozsma",0,,0,
6710,"Petőfi              ","utca","Szentmihály",0,,0,
6722,"Petőfi Sándor       ","sugárút",,1,,41,
6722,"Petőfi Sándor       ","sugárút",,2,,40,
6725,"Petőfi Sándor       ","sugárút",,-3,,0,
6724,"Petresi             ","utca",,0,,0,
6726,"Petrozsényi         ","utca",,0,,0,
6728,"Pihenő              ","utca",,0,,0,
6727,"Pilisi              ","utca",,0,,0,
6729,"Pillangó","utca","Tompasziget",0,,0,
6723,"Pille               ","utca",,0,,0,
6726,"Pillich Kálmán      ","utca",,0,,0,
6726,"Pinty               ","utca",,0,,0,
6726,"Pipacs              ","utca",,0,,0,
6726,"Pipiske             ","utca",,0,,0,
6791,"Pipitér             ","utca","Kiskundorozsma",0,,0,
6723,"Piroska             ","tér",,0,,0,
6757,"Piszka","utca","Gyálarét",0,,0,
6757,"Pisztácia","utca","Gyálarét",0,,0,
6753,"Pitypang","utca","Tápé",0,,0,
6729,"Pók","utca","Tompasziget",0,,0,
6710,"Ponty               ","utca","Szentmihály",0,,0,
6729,"Postás              ","utca",,0,,0,
6723,"Pósz Jenő           ","utca",,0,,0,
6724,"Pozsonyi Ignác      ","utca",,0,,0,
6723,"Pöstyéni            ","utca",,0,,0,
6724,"Pulcz               ","utca",,0,,0,
6724,"Puskás              ","utca",,0,,0,
6721,"Pusztaszeri         ","utca",,0,,0,
6722,"Püspök              ","utca",,0,,0,
6753,"Rába                ","utca","Tápé",0,,0,
6725,"Rábéi               ","utca",,0,,0,
6726,"Radnóti             ","utca",,0,,0,
6726,"Rahói","utca",,0,,0,
6722,"Rákóczi             ","tér",,0,,0,
6725,"Rákóczi             ","utca",,0,,0,
6710,"Raktár              ","köz","Szentmihály",0,,0,
6791,"Rebarbara","utca","Kiskundorozsma",0,,0,
6726,"Réce                ","utca",,0,,0,
6753,"Régész              ","tér","Tápé",0,,0,
6728,"Régi Posta","út",,0,,0,
6753,"Regina","utca","Tápé",0,,0,
6791,"Rekettye            ","utca","Kiskundorozsma",0,,0,
6725,"Remény              ","utca",,0,,0,
6729,"Rendező             ","tér",,0,,0,
6728,"Rengey              ","utca",,0,,0,
6725,"Répás               ","utca",,0,,0,
6728,"Repülőtér",,,0,,0,
6720,"Rerrich Béla        ","tér",,0,,0,
6723,"Retek               ","utca",,0,,0,
6791,"Réti                ","sor","Kiskundorozsma",0,,0,
6753,"Rév                 ","utca","Tápé",0,,0,
6720,"Révai               ","utca",,0,,0,
6727,"Réz                 ","utca",,0,,0,
6710,"Rezeda              ","utca","Szentmihály",0,,0,
6757,"Ribizli","utca","Gyálarét",0,,0,
6724,"Rigó                ","utca",,0,,0,
6791,"Rigómező            ","utca","Kiskundorozsma",0,,0,
6791,"Ringló              ","utca","Kiskundorozsma",0,,0,
6724,"Rohonci             ","utca",,0,,0,
6724,"Rókusi              ","körút",,0,,0,
6724,"Rókusi állomás","állomás",,0,,0,
6724,"Rókusi Feketeföldek ",,,0,,0,
6723,"Rom                 ","utca",,0,,0,
6721,"Római               ","körút",,-2,,0,
6723,"Római               ","körút",,-1,,0,
6723,"Róna                ","utca",,0,,0,
6720,"Roosewelt           ","tér",,0,,0,
6710,"Rosta               ","köz","Szentmihály",0,,0,
6791,"Rót-kút","dűlő","Kiskundorozsma",0,,0,
6710,"Rozmaring           ","utca","Szentmihály",0,,0,
6723,"Rózsa               ","utca",,1,,29,
6723,"Rózsa               ","utca",,2,,28,
6724,"Rózsa               ","utca",,-3,,0,
6791,"Rózsalapos","dűlő","Kiskundorozsma",0,,0,
6771,"Rózsatő             ","utca","Szőreg",0,,0,
6723,"Rozsnyói            ","utca",,0,,0,
6725,"Röszkei             ","utca",,0,,0,
6710,"Rövid               ","köz","Szentmihály",0,,0,
6791,"Rövid               ","utca","Kiskundorozsma",0,,0,
6724,"Ruszti              ","utca",,0,,0,
6791,"Rügy                ","utca","Kiskundorozsma",0,,0,
6791,"Sáfrány","utca","Kiskundorozsma",0,,0,
6721,"Sajka               ","utca",,0,,0,
6727,"Sallai Imre         ","utca",,0,,0,
6723,"Sándor              ","utca",,0,,0,
6710,"Sárgabánya          ",,"Szentmihály",0,,0,
6771,"Sarkantyú           ","utca","Szőreg",0,,0,
6725,"Sárkány             ","utca",,0,,0,
6726,"Sarló               ","utca",,0,,0,
6726,"Sarolta             ","utca",,0,,0,
6724,"Sárosi              ","utca",,0,,0,
6726,"Sas                 ","utca",,0,,0,
6723,"Sás                 ","utca",,0,,0,
6723,"Selmeci             ","utca",,0,,0,
6723,"Selyem              ","utca",,0,,0,
6725,"Semmelweis          ","utca",,0,,0,
6726,"Sepsi               ","utca",,0,,0,
6791,"Seregélyes","dűlő","Kiskundorozsma",0,,0,
6724,"Séta                ","utca",,0,,0,
6791,"Sia","dűlő","Kiskundorozsma",0,,0,
6724,"Siha köz","köz",,0,,0,
6729,"Sínpár              ","sor",,0,,0,
6729,"Sipos István        ","utca",,0,,0,
6727,"Sirály              ","utca",,0,,0,
6727,"Só                  ","utca",,0,,0,
6721,"Sóhordó             ","utca",,0,,0,
6723,"Sólyom              ","utca",,0,,0,
6757,"SOM","utca","Gyálarét",0,,0,
6720,"Somogyi             ","utca",,0,,0,
6725,"Somogyi Béla","tér",,0,,0,
6791,"Sömlyék             ","út","Kiskundorozsma",0,,0,
6724,"Sőtér István","köz",,0,,0,
6710,"Sportpálya          ","út","Szentmihály",0,,0,
6720,"Stefánia",,,0,,0,
6791,"Strand","utca","Kiskundorozsma",0,,0,
6791,"Subasa              ","út","Kiskundorozsma",0,,0,
6791,"Süveg               ","utca","Kiskundorozsma",0,,0,
6725,"Szabad sajtó        ","utca",,0,,0,
6729,"Szabadkai","út",,1,,91,
6729,"Szabadkai","út",,2,,106,
6710,"Szabadkai           ","út",,-3,,0,
6725,"Szabadság           ","tér",,0,,0,
6729,"Szabó János         ","utca",,0,,0,
6725,"Szajáni             ","utca",,0,,0,
6723,"Szakolcai           ","utca",,0,,0,
6729,"Szalay","udvar",,0,,0,
6791,"Szalmáskert         ","út","Kiskundorozsma",0,,0,
6791,"Szamóca","utca","Kiskundorozsma",0,,0,
6723,"Szamos              ","utca",,0,,0,
6725,"Szántó              ","utca",,0,,0,
6727,"Szántó Kovács János ","utca",,0,,0,
6721,"Szappanos           ","utca",,0,,0,
6791,"Szarkaláb","utca","Kiskundorozsma",0,,0,
6710,"Szarvas             ","köz","Szentmihály",0,,0,
6724,"Szatymazi           ","utca",,0,,0,
6753,"Száva               ","utca","Tápé",0,,0,
6720,"Széchenyi           ","tér",,0,,0,
6791,"Széchenyi István    ","utca","Kiskundorozsm",0,,0,
6725,"Szécsi              ","utca",,0,,0,
6791,"Szeder","utca","Kiskundorozsma",0,,0,
6771,"Szegfű              ","utca","Szőreg",0,,0,
6753,"Szék                ","utca","Tápé",0,,0,
6726,"Székely             ","sor",,0,,0,
6791,"Szekerce            ","utca","Kiskundorozsma",0,,0,
6725,"Szekeres            ","utca",,0,,0,
6791,"Széksósi            ","út","Kiskundorozsma",0,,0,
6791,"Szék-tó","dűlő","Kiskundorozsma",0,,0,
6725,"Szél                ","utca",,0,,0,
6727,"Szellő              ","utca",,0,,0,
6791,"Szélmalom           ","utca","Kiskundorozsma",0,,0,
6728,"Szélső              ","sor",,0,,0,
6791,"Széna               ","utca","Kiskundorozsma",0,,0,
6724,"Szende Béla         ","utca",,0,,0,
6753,"Szendrey Júlia      ","utca","Tápé",0,,0,
6725,"Szent Antal         ","utca",,0,,0,
6725,"Szent Ferenc        ","utca",,0,,0,
6724,"Szent Gellért       ","utca",,0,,0,
6721,"Szent György        ","tér",,0,,0,
6726,"Szent Györgyi Albert","utca",,0,,0,
6721,"Szent István        ","tér",,0,,0,
6791,"Szent János         ","tér","Kiskundorozsma",0,,0,
6723,"Szent László        ","utca",,0,,0,
6721,"Szent Mihály        ","utca",,0,,0,
6721,"Szent Miklós        ","utca",,0,,0,
6724,"Szent Rókus         ","tér",,0,,0,
6722,"Szentháromság       ","utca",,1,,47,
6722,"Szentháromság       ","utca",,2,,50,
6725,"Szentháromság       ","utca",,-3,,0,
6725,"Szentmihályteleki   ","utca",,0,,0,
6727,"Szepesi             ","utca",,0,,0,
6771,"Szerb               ","utca","Szőreg",0,,0,
6757,"Szercsika","utca","Gyálarét",0,,0,
6710,"Szérűskerti         ","sor","Szentmihály",0,,0,
6729,"Sziget              ","utca",,0,,0,
6729,"Szigony             ","utca",,0,,0,
6753,"Sziklai Sándor      ","utca","Tápé",0,,0,
6725,"Szikra              ","utca",,0,,0,
6721,"Szilágyi            ","utca",,0,,0,
6753,"Sziliszék           ","út","Tápé",0,,0,
6723,"Szilléri            ","sor",,0,,0,
6723,"Szilléri            ","sugárút",,0,,0,
6791,"Szilva              ","utca","Kiskundorozsma",0,,0,
6753,"Szirom              ","utca","Tápé",0,,0,
6729,"Szitakötő","utca","Tompasziget",0,,0,
6771,"Szív                ","utca","Szőreg",0,,0,
6725,"Szivárvány          ","utca",,0,,0,
6753,"Szívvirág","utca","Tápé",0,,0,
6726,"Szolgáltató         ","sor",,0,,0,
6753,"Szomolya            ",,"Tápé",0,,0,
6729,"Szondi György       ","utca",,0,,0,
6729,"Szöcske","utca","Tompasziget",0,,0,
6726,"Szögi József","utca",,0,,0,
6727,"Szőke               ","utca",,0,,0,
6757,"Szőlő","utca","Gyálarét",0,,0,
6726,"Szőregi","út",,0,,0,
6771,"Szőregi","tanyák","Szőreg",0,,0,
6726,"Szőri               ","utca",,0,,0,
6725,"Szövetkezeti        ","út",,0,,0,
6726,"Szövetség           ","utca",,0,,0,
6726,"Szövő               ","utca",,0,,0,
6791,"Sztriha Kálmán      ","utca","Kiskundorozsma",0,,0,
