"IRSZ","CíMHELY NEVE","JELLEGE","VÁROSRÉSZ","1.SZÁM","1.JEL","2.SZÁM","2.JEL"
4031,"Kadarcs                  ","utca",,0,,0,
4002,"Kadarka","utca",,0,,0,
4033,"Kádas                    ","utca",,0,,0,
4031,"Kadosa                   ","utca",,0,,0,
4032,"Kaffka Margit","utca",,0,,0,
4033,"Káka                     ","utca",,0,,0,
4034,"Kakas                    ","utca",,0,,0,
4002,"Kaktusz","utca",,0,,0,
4033,"Kakukk                   ","utca",,0,,0,
4002,"Kalász                   ","utca",,0,,0,
4030,"Káliz","utca",,0,,0,
4031,"Kálmán                   ","utca",,0,,0,
4032,"Kálmán Béla ","utca",,0,,0,
4033,"Kálmánchelyi             ","utca",,0,,0,
4002,"Kálmos","utca",,0,,0,
4030,"Kalotaszeg               ","tér",,0,,0,
4026,"Kálvin                   ","tér",,0,,0,
4002,"Kamilla","utca",,0,,0,
4030,"Kanális                  ","utca",,0,,0,
4024,"Kandia                   ","utca",,0,,0,
4034,"Kandó Kálmán             ","utca",,0,,0,
4002,"Kankalin","utca",,0,,0,
4031,"Kantár","utca",,0,,0,
4030,"Kántor                   ","utca",,0,,0,
4034,"Kánya                    ","utca",,0,,0,
4033,"Kapitány                 ","utca",,0,,0,
4025,"Kápolnási                ","utca",,0,,0,
4002,"Kapor","utca",,0,,0,
4002,"Kaptár","utca",,0,,0,
4026,"Kar                      ","utca",,0,,0,
4030,"Karabély                 ","utca",,0,,0,
4031,"Karacs Ferenc            ","utca",,0,,0,
4029,"Karácsony György         ","utca",,0,,0,
4033,"Kard                     ","utca",,0,,0,
4028,"Kardos Albert            ","utca",,0,,0,
4002,"Kardvirág","utca",,0,,0,
4032,"Karinthy Frigyes","utca",,0,,0,
4027,"Károli Gáspár           ","tér",,0,,0,
4032,"Károli Gáspár           ","utca",,0,,0,
4032,"Károlyi Mihály           ","utca",,0,,0,
4032,"Kartács                  ","utca",,0,,0,
4030,"Kaskötő                  ","utca",,0,,0,
4028,"Kassai                   ","út",,0,,0,
4225,"Kastély                  ","utca","Józsa",0,,0,
4063,"Kastélykert              ","utca","Nagymacs",0,,0,
4030,"Kasza                    ","köz",,0,,0,
4034,"Kaszás                   ","utca",,0,,0,
4033,"Kászon                   ","utca",,0,,0,
4033,"Katalin                  ","utca",,0,,0,
4002,"Katáng","utca",,0,,0,
4027,"Katona József            ","utca",,0,,0,
4030,"Kavics                   ","utca",,0,,0,
4030,"Kazár                    ","utca",,0,,0,
4029,"Kazinczy                 ","utca",,0,,0,
4031,"Kecskerágó","utca",,0,,0,
4032,"Kéki Lajos               ","utca",,0,,0,
4002,"Kéknyelű","utca",,0,,0,
4002,"Kékperje","utca",,0,,0,
4002,"Kékszilva","utca",,0,,0,
4002,"Kékszőlő","utca",,0,,0,
4002,"Kelence","utca",,0,,0,
4031,"Keleti                   ","sor",,0,,0,
4028,"Kemény Zsigmond          ","utca",,0,,0,
4033,"Kender                   ","utca",,0,,0,
4033,"Kengyel zug",,,0,,0,
4033,"Kenyér                   ","utca",,0,,0,
4032,"Kér                      ","utca",,0,,0,
4034,"Kerecsen                 ","utca",,0,,0,
4030,"Kerekes Ferenc           ","utca",,0,,0,
4030,"Kerékgyártó              ","utca",,0,,0,
4034,"Kérész                   ","utca",,0,,0,
4028,"Keresszegi               ","utca",,-2,,0,
4033,"Keresszegi               ","utca",,25,,111,
4034,"Keresszegi               ","utca",,1,,23,
4034,"Keresztesi               ","utca",,0,,0,
4033,"Kerezsi Endre            ","utca",,0,,0,
4002,"Kertbarát","utca",,0,,0,
4225,"Kertekalja","utca",,0,,0,
4033,"Kertész                  ","utca",,0,,0,
4031,"Kerti                    ","utca",,0,,0,
4032,"Kertváros                ","utca",,0,,0,
4029,"Késmárk                  ","utca",,0,,0,
4028,"Kétmalom                 ","utca",,0,,0,
4030,"Keve                     ","utca",,0,,0,
4029,"Kígyó                    ","utca",,0,,0,
4002,"Kikelet","utca",,0,,0,
4002,"Kikerics","utca",,0,,0,
4033,"Kincseshegy              ","utca",,0,,0,
4028,"Kinizsi                  ","utca",,1,,55,
4028,"Kinizsi                  ","utca",,2,,58,
4033,"Kinizsi                  ","utca",,-3,,0,
4002,"Királyfű","utca",,0,,0,
4030,"Kírgíz","utca",,0,,0,
4034,"Kisbánya","utca",,0,,0,
4031,"Kisbotos                 ","utca",,0,,0,
4030,"Kisdobos                 ","utca",,0,,0,
4225,"Kiserdő                  ","utca","Józsa",0,,0,
4033,"Kisfaludy                ","utca",,0,,0,
4031,"Kishatár","utca",,0,,0,
4031,"Kishegyesi               ","út",,0,,0,
4225,"Kiskert                  ","utca","Józsa",0,,0,
4002,"Kiskút                   ","utca",,0,,0,
4030,"Kismarja                 ","utca",,0,,0,
4030,"Kiss Áron                ","utca",,0,,0,
4031,"Kiss Ernő                ","utca",,0,,0,
4034,"Kiss József              ","utca",,0,,0,
4032,"Kiss Sámuel              ","utca",,0,,0,
4031,"Kistegez                 ","utca",,0,,0,
4030,"Kistelek","utca",,0,,0,
4024,"Klaipeda                 ","utca",,0,,0,
4028,"Klapka                   ","utca",,0,,0,
4225,"Klastrompart","sor",,0,,0,
4030,"Klauzál Gábor            ","utca",,0,,0,
4034,"Knézich Károly           ","utca",,0,,0,
4031,"Kócsag                   ","utca",,0,,0,
4002,"Kocsis","utca",,0,,0,
4002,"Kocsord","utca",,0,,0,
4028,"Kodály Zoltán            ","utca",,0,,0,
4034,"Kolónia                  ","utca",,0,,0,
4029,"Kolozsvári               ","utca",,0,,0,
4030,"Komáromi                 ","utca",,0,,0,
4034,"Komáromi Csipkés György  ","tér",,0,,0,
4002,"Komló","utca",,0,,0,
4032,"Komlóssy                 ","út",,0,,0,
4034,"Kondoros                 ","utca",,0,,0,
4002,"Kondoroskert","utca",,0,,0,
4002,"Konkoly","utca",,0,,0,
4002,"Kontyvirág","utca",,0,,0,
4030,"Kopáncs","utca",,0,,0,
4030,"Kopja                    ","utca",,0,,0,
4030,"Koppány                  ","utca",,0,,0,
4030,"Korcsolyás               ","utca",,0,,0,
4028,"Kórház                   ","utca",,0,,0,
4002,"Koriander","utca",,0,,0,
4002,"Kormorán","utca",,0,,0,
4002,"Kormosalma","utca",,0,,0,
4002,"Kóró","utca",,0,,0,
4028,"Korponai                 ","utca",,0,,0,
4034,"Korsó                    ","utca",,0,,0,
4033,"Kós Károly               ","utca",,0,,0,
4030,"Kosárfonó                ","utca",,0,,0,
4002,"Kosbor","utca",,0,,0,
4025,"Kossuth ","tér",,0,,0,
4024,"Kossuth                  ","utca",,0,,0,
4031,"Koszorú                  ","utca",,0,,0,
4032,"Kosztolányi Dezső        ","utca",,0,,0,
4033,"Kőfaragó                 ","utca",,0,,0,
4033,"Kökény                   ","utca",,0,,0,
4030,"Kökörcsin                ","utca",,0,,0,
4029,"Kölcsey                  ","utca",,0,,0,
4002,"Köles                    ","utca",,0,,0,
4033,"Köleséry Sámuel          ","utca",,0,,0,
4002,"Kömény","utca",,0,,0,
4033,"Kőműves                  ","utca",,0,,0,
4031,"Könd                     ","utca",,0,,0,
4031,"Köntösgát             ","sor",,0,,0,
4031,"Köntöskert               ","utca",,0,,0,
4029,"Könyök                   ","utca",,0,,0,
4031,"Könyves Tóth Kálmán      ","utca",,0,,0,
4033,"Könyvkötő                ","utca",,0,,0,
4002,"Kör                      ","utca",,0,,0,
4002,"Kőrisfa","utca",,0,,0,
4002,"Körömvirág","utca",,0,,0,
4033,"Kőrösi Csoma Sándor      ","utca",,0,,0,
4033,"Körtefa","utca",,0,,0,
4033,"Kőszeg                   ","utca",,0,,0,
4030,"Köszméte                 ","utca",,0,,0,
4033,"Köszörűs                 ","utca",,0,,0,
4031,"Köteles                  ","utca",,0,,0,
4002,"Kövirózsa","utca",,0,,0,
4031,"Közép                    ","utca",,0,,0,
4031,"Kristály                 ","utca",,0,,0,
4031,"Krónikás                 ","utca",,0,,0,
4031,"Krúdy Gyula              ","utca",,0,,0,
4030,"Kulacs                   ","utca",,0,,0,
4030,"Kun                      ","utca",,0,,0,
4031,"Kunhalom                 ","utca",,0,,0,
4028,"Kurta                    ","utca",,0,,0,
4028,"Kurucz                   ","utca",,1,,37,
4028,"Kurucz                   ","utca",,2,,56,
4033,"Kurucz                   ","utca",,-3,,0,
4028,"Kút                      ","utca",,0,,0,
4225,"Kútfő                    ","utca","Józsa",0,,0,
4225,"Kútvölgyi                ","utca","Józsa",0,,0,
4002,"Kuvik","utca",,0,,0,
4031,"Küküllő                  ","utca",,0,,0,
4002,"Külcsere","utca",,0,,0,
4002,"Külső Létai","út",,0,,0,
4002,"Külső Sámsoni","utca",,0,,0,
4025,"Külső Vásártér","tér",,0,,0,
4032,"Kürtgyarmat              ","utca",,0,,0,
4031,"Kürtös                   ","utca",,0,,0,
4002,"Laboda","utca",,0,,0,
4030,"Ladik                    ","utca",,0,,0,
4030,"Lahner                   ","utca",,1,,57,
4030,"Lahner                   ","utca",,2,,48,
4034,"Lahner                   ","utca",,-3,,0,
4034,"Lakatos                  ","utca",,0,,0,
4028,"Laktanya                 ","utca",,0,,0,
4002,"Lámpás","utca",,0,,0,
4030,"Lándzsa                  ","utca",,0,,0,
4031,"Lant                     ","utca",,0,,0,
4034,"Lapály                   ","utca",,0,,0,
4063,"Látókép                  ","utca","Nagymacs",0,,0,
4030,"Lázár                    ","utca",,1,,61,
4030,"Lázár                    ","utca",,2,,122,
4002,"Lázár                    ","utca",,-3,,0,
4002,"Leánder","utca",,0,,0,
4029,"Leány                    ","utca",,0,,0,
4031,"Legányi                  ","utca",,0,,0,
4031,"Legátus                  ","utca",,0,,0,
4002,"Légykapó","utca",,0,,0,
4032,"Lehel                    ","utca",,0,,0,
4030,"Leiningen                ","utca",,0,,0,
4002,"Lejtős","utca",,0,,0,
4030,"Lenc","utca",,0,,0,
4034,"Lenkey                   ","utca",,0,,0,
4002,"Lépesméz","utca",,0,,0,
4002,"Lepkeszeg","utca",,0,,0,
4034,"Létai                    ","út",,0,,0,
4002,"Levendula","utca",,0,,0,
4027,"Libakert                 ","utca",,0,,0,
4031,"Libatop","utca",,0,,0,
4033,"Liget                    ","tér",,0,,0,
4002,"Lilaakác","utca",,0,,0,
4030,"Liliom","utca",,0,,0,
4031,"Lilla                    ","tér",,0,,0,
4032,"Lisznyai                 ","utca",,0,,0,
4024,"Liszt Ferenc             ","utca",,0,,0,
4033,"Lóding                   ","utca",,0,,0,
4063,"Lomb                     ","utca","Nagymacs",0,,0,
4030,"Lomnicz                  ","utca",,0,,0,
4030,"Lónyai                   ","utca",,0,,0,
4029,"Lórántffy                ","utca",,0,,0,
4031,"Lóskúti                  ","út",,0,,0,
4033,"Lovas                    ","utca",,0,,0,
4030,"Lovász                   ","utca",,0,,0,
4032,"Lóverseny                ","utca",,0,,0,
4030,"Lőporos","utca",,0,,0,
4029,"Lőrinc pap               ","utca",,0,,0,
4002,"Lőtér","utca",,0,,0,
4002,"Lucfenyő","utca",,0,,0,
4002,"Lugas","utca",,0,,0,
4028,"Lugosi                   ","utca",,0,,0,
4033,"Luther                   ","utca",,-3,,0,
4034,"Luther                   ","utca",,1,,55,
4034,"Luther                   ","utca",,2,,32,
4025,"Mácsai Sándor            ","utca",,0,,0,
4063,"Macsi                    ","utca","Nagymacs",0,,0,
4030,"Madarász                 ","utca",,0,,0,
4002,"Magház","utca",,0,,0,
4030,"Magtár                   ","utca",,0,,0,
4002,"Magtárház","utca",,0,,0,
4033,"Magvető                  ","utca",,0,,0,
4033,"Magyar                   ","utca",,0,,0,
4028,"Magyari","utca",,0,,0,
4002,"Majoránna","utca",,0,,0,
4034,"Mák                      ","utca",,0,,0,
4033,"Makkai Sándor            ","utca",,0,,0,
4002,"Makkos                   ","utca",,0,,0,
4030,"Makó","utca",,0,,0,
4030,"Málna                    ","utca",,0,,0,
4030,"Malom                    ","utca",,0,,0,
4029,"Malomköz                    ","utca",,0,,0,
4033,"Malvin                   ","utca",,-3,,0,
4034,"Malvin                   ","utca",,1,,73,
4034,"Malvin                   ","utca",,2,,72,
4034,"Mályva                   ","utca",,0,,0,
4002,"Mandula","utca",,0,,0,
4014,"Manningen Gusztáv        ","utca","Pallag",0,,0,
4225,"Március 15.              ","utca","Józsa",0,,0,
4002,"Margaréta","utca",,0,,0,
4031,"Margit                   ","tér",,0,,0,
4028,"Markotányos              ","utca",,0,,0,
4030,"Marokszedő               ","utca",,0,,0,
4031,"Maros                    ","utca",,0,,0,
4029,"Maróthy György           ","utca",,0,,0,
4028,"Martinovics              ","utca",,0,,0,
4032,"Martonfalvi              ","utca",,0,,0,
4026,"Máta                     ","utca",,0,,0,
4029,"Mata János               ","utca",,0,,0,
4063,"Mátai                    ","utca","Nagymacs",0,,0,
4014,"Mathiász János           ","utca","Pallag",0,,0,
4033,"Mátyás király            ","utca",,0,,0,
4030,"Matyó                    ","utca",,0,,0,
4032,"Medgyessi                ","sétány",,0,,0,
4002,"Medok","utca",,0,,0,
4033,"Meggyfás","utca",,0,,0,
4031,"Megyer                   ","köz",,0,,0,
4031,"Megyer                   ","tér",,0,,0,
4002,"Méheskert","utca",,0,,0,
4002,"Méhészföld","utca",,0,,0,
4002,"Méhészkert",,,0,,0,
4002,"Méhkas","utca",,0,,0,
4079,"Melinda                  ","utca","Bánk",0,,0,
4030,"Melith                   ","utca",,0,,0,
4024,"Méliusz                  ","tér",,0,,0,
4033,"Melotai Nyilas           ","utca",,0,,0,
4030,"Ménrot                 ","utca",,0,,0,
4032,"Menyhárt József          ","tér",,0,,0,
4026,"Mester                   ","utca",,0,,0,
4034,"Mészáros                 ","utca",,0,,0,
4002,"Mészáros Gergely         ","kert",,0,,0,
4029,"Meszena                  ","utca",,0,,0,
4034,"Mészöly Géza             ","utca",,0,,0,
4002,"Mézesbáb","utca",,0,,0,
4002,"Mézescsók","utca",,0,,0,
4034,"Mézeshegy                ","utca",,0,,0,
4002,"Mézeshuszár","utca",,0,,0,
4034,"Mézeskalácsos            ","utca",,0,,0,
4002,"Mézeskard","utca",,0,,0,
4002,"Mézharmat","utca",,0,,0,
4034,"Mező                     ","utca",,0,,0,
4014,"Mezőgazdász              ","utca","Pallag",0,,0,
4225,"Mihálylaki               ","utca","Józsa",0,,0,
4002,"Mikepércsi               ","út",,73,,0,
4030,"Mikepércsi               ","út",,1,,71,
4030,"Mikepércsi               ","út",,-2,,0,
4028,"Mikes Kelemen            ","utca",,0,,0,
4025,"Miklós                   ","utca",,0,,0,
4032,"Mikszáth Kálmán          ","utca",,0,,0,
4033,"Millennium               ","tér",,0,,0,
4030,"Mogyoró","utca",,0,,0,
4002,"Moha","utca",,0,,0,
4033,"Mohács                   ","utca",,0,,0,
4002,"Mókus","utca",,0,,0,
4029,"Monostor                 ","utca",,0,,0,
4225,"Monostorerdő             ","utca","Józsa",0,,0,
4030,"Monostorpályi            ","út",,0,,0,
4029,"Monti ezredes            ","utca",,0,,0,
4033,"Móra Ferenc              ","utca",,0,,0,
4002,"Mórabóra","utca",,0,,0,
4032,"Móricz Zsigmond          ","körút",,0,,0,
4014,"Morvay Zoltán            ","utca","Pallag",0,,0,
4033,"Mozdony                  ","utca",,0,,0,
4029,"Munkácsy Mihály          ","utca",,0,,0,
4033,"Munkás                   ","utca",,-3,,0,
4034,"Munkás                   ","utca",,1,,55,
4034,"Munkás                   ","utca",,2,,68,
4002,"Muskátli                 ","utca","Kismacs",0,,0,
4030,"Muskotály                ","utca",,0,,0,
4026,"Múzeum                   ","utca",,0,,0,
4002,"Nádas","utca",,0,,0,
4002,"Nádirigó","utca",,0,,0,
4027,"Nádor                    ","utca",,0,,0,
4024,"Nagy Gál István          ","utca",,0,,0,
4033,"Nagy Jenő                ","utca",,0,,0,
4033,"Nagy Lajos               ","utca",,0,,0,
4032,"Nagy Lajos Király        ","tér",,0,,0,
4002,"Nagy Mihály              ","kert",,0,,0,
4028,"Nagy Pál                 ","utca",,0,,0,
4028,"Nagy Sándor József       ","utca",,0,,0,
4034,"Nagybánya","utca",,0,,0,
4031,"Nagybotos                ","utca",,0,,0,
4030,"Nagydobos","utca",,0,,0,
4034,"Nagyecsed","utca",,0,,0,
4028,"Nagyerdei                ","krt.",,2,,54,
4032,"Nagyerdei                ","krt.",,-1,,0,
4032,"Nagyerdei                ","krt.",,-3,,0,
4032,"Nagyerdei                ","park",,0,,0,
4063,"Nagyhát                  ","utca","Nagymacs",0,,0,
4030,"Nagykároly","utca",,0,,0,
4034,"Nagyszalonta","utca",,0,,0,
4225,"Nagyszentgyörgy          ","utca","Józsa",0,,0,
4024,"Nap                      ","utca",,0,,0,
4002,"Napkelte","utca",,0,,0,
4002,"Napnyugta","utca",,0,,0,
4002,"Napraforgó               ","utca","Kismacs",0,,0,
4031,"Naprózsa","utca",,0,,0,
4002,"Napsugár","utca",,0,,0,
4002,"Naspolya","utca",,0,,0,
4002,"Nefelejcs                ","utca","Kismacs",0,,0,
4031,"Negyedik                 ","utca",,0,,0,
4002,"Nektár","utca",,0,,0,
4032,"Németh László            ","utca",,0,,0,
4025,"Nemzetőr                 ","utca",,0,,0,
4034,"Nógrádi Mátyás           ","utca",,0,,0,
4002,"Nőszirom","utca",,0,,0,
4027,"Nyár                     ","utca",,0,,0,
4031,"Nyárád","utca",,0,,0,
4002,"Nyárfás                  ","utca",,0,,0,
4225,"Nyáry Pál                ","utca","Józsa",0,,0,
4032,"Nyék                     ","utca",,0,,0,
4033,"Nyereg                   ","utca",,0,,0,
4028,"Nyíl                     ","utca",,0,,0,
4028,"Nyíregyházi              ","utca",,0,,0,
4002,"Nyírfa","utca",,0,,0,
4002,"Nyitnikék","utca",,0,,0,
4031,"Nyitra","utca",,0,,0,
4024,"Nyomtató                 ","utca",,0,,0,
4025,"Nyugati                  ","utca",,0,,0,
4032,"Nyulas                   ","utca",,0,,0,
4002,"Odú","utca",,0,,0,
4031,"Ohat                     ","utca",,0,,0,
4225,"Óiskola                  ","utca","Józsa",0,,0,
4225,"Ókastély","utca","Józsa",0,,0,
4225,"Október  6.              ","utca","Józsa",0,,0,
4027,"Ókút                     ","utca",,0,,0,
4032,"Oláh Gábor               ","utca",,0,,0,
4030,"Oláh Károly              ","utca",,0,,0,
4030,"Olajfa","utca",,0,,0,
4034,"Olajütő                  ","utca",,0,,0,
4031,"Ond                      ","utca",,0,,0,
4063,"Ondódi                   ","utca","Nagymacs",0,,0,
4002,"Oportó","utca",,0,,0,
4002,"Orgona","utca","Kismacs",0,,0,
4033,"Ormai Norbert            ","utca",,0,,0,
4032,"Ormós Lajos              ","utca",,0,,0,
4030,"Orosháza","utca",,0,,0,
4002,"Otelló","utca",,0,,0,
4028,"Ótemető                  ","utca",,0,,0,
4030,"Óvoda                    ","utca",,0,,0,
4030,"Ozmán                    ","utca",,0,,0,
4034,"Ödön                     ","utca",,0,,0,
4034,"Ököritó","utca",,0,,0,
4002,"Ökörszem","utca",,0,,0,
4002,"Ölyves","utca",,0,,0,
4225,"Ördögkert                ","utca","Józsa",0,,0,
4030,"Öreg János               ","utca",,0,,0,
4225,"Őrhegy                   ","utca","Józsa",0,,0,
4033,"Őrmester","utca",,0,,0,
4002,"Ösvény","utca",,0,,0,
4027,"Ősz                      ","utca",,0,,0,
4027,"Őszirózsa                ","köz",,0,,0,
4029,"Ötmalom                  ","utca",,0,,0,
4032,"Ötvenhatosok             ","tere",,0,,0,
4034,"Őz                       ","utca",,0,,0,
4002,"Őzbak","utca",,0,,0,
4002,"Őzgida","utca",,0,,0,
4002,"Őzláb","utca",,0,,0,
4002,"Pac          ","tanya",,0,,0,
4002,"Pacikert","utca",,0,,0,
4029,"Pacsirta                 ","utca",,0,,0,
4002,"Páfrány","utca",,0,,0,
4002,"Pagony","utca",,0,,0,
4030,"Pajtás                   ","utca",,0,,0,
4033,"Pajzs                    ","utca",,0,,0,
4002,"Pajzsika","utca",,0,,0,
4030,"Pákász                   ","utca",,0,,0,
4225,"Pál                      ","utca","Józsa",0,,0,
4002,"Pallag                   ","tanya",,0,,0,
4032,"Pallagi                  ","utca",,0,,0,
4030,"Palóc                    ","utca",,0,,0,
4030,"Pandúr                   ","utca",,0,,0,
4032,"Pápai József             ","utca",,0,,0,
4030,"Paprika                  ","utca",,0,,0,
4033,"Paptava                  ","utca",,0,,0,
4063,"Park                     ","utca","Nagymacs",0,,0,
4025,"Pásti                    ","utca",,0,,0,
4030,"Pásztor                  ","utca",,0,,0,
4032,"Patai István             ","utca",,0,,0,
4030,"Patak","utca",,0,,0,
4028,"Pattantyús               ","utca",,0,,0,
4002,"Páva","utca",,0,,0,
4002,"Páva                     ","utca",,0,,0,
4033,"Pázsit                   ","utca",,0,,0,
4032,"Péchy                    ","utca",,0,,0,
4029,"Péczely                  ","utca",,0,,0,
4033,"Pék                      ","utca",,0,,0,
4002,"Pelyva","utca",,0,,0,
4002,"Pemetefű","utca",,0,,0,
4002,"Pempő","utca",,0,,0,
4034,"Pércsikert","utca",,0,,0,
4002,"Perec                    ","dűlő",,0,,0,
4029,"Pereces                  ","utca",,0,,0,
4225,"Perem                    ","utca","Józsa",0,,0,
4026,"Perényi                  ","utca",,0,,0,
4033,"Perzse","utca",,0,,0,
4026,"Pesti                    ","utca",,0,,0,
4002,"Péterfia                 ","dűlő",,0,,0,
4026,"Péterfia                 ","utca",,0,,0,
4033,"Petneházi                ","utca",,0,,0,
4024,"Petőfi                   ","tér",,-3,,0,
4025,"Petőfi                   ","tér",,1,,15,
4002,"Petrezselyem","utca",,0,,0,
4002,"Petúnia","utca",,0,,0,
4079,"Petúr                    ","utca","Bánk",0,,0,
4024,"Piac                     ","utca",,-3,,0,
4025,"Piac                     ","utca",,-1,,0,
4026,"Piac                     ","utca",,2,,14,
4032,"Pilinszky János          ","utca",,0,,0,
4034,"Pillangó                 ","utca",,0,,0,
4002,"Pincés","utca",,0,,0,
4225,"Pipacs                   ","utca","Józsa",0,,0,
4002,"Pipitér","utca",,0,,0,
4034,"Pipóhegy                 ","utca",,0,,0,
4033,"Piroska                  ","utca",,0,,0,
4225,"Pitypang                 ","utca","Józsa",0,,0,
4225,"Platán","utca","Józsa",0,,0,
4034,"Pogány                   ","utca",,0,,0,
4030,"Pohl Ferenc              ","utca",,0,,0,
4028,"Polgár                   ","utca",,0,,0,
4031,"Poprád                   ","utca",,0,,0,
4002,"Porcsin","utca",,0,,0,
4030,"Poroshát                 ","utca",,0,,0,
4032,"Poroszlay                ","út",,0,,0,
4034,"Portörő                  ","utca",,0,,0,
4002,"Porzó","utca",,0,,0,
4031,"Pósa                     ","utca",,0,,0,
4030,"Pósalaki                 ","utca",,0,,0,
4025,"Postakert                ","utca",,1,,17,
4025,"Postakert                ","utca",,2,,16,
4031,"Postakert                ","utca",,-3,,0,
4002,"Poszáta","utca",,0,,0,
4002,"Potulácska","utca",,0,,0,
4030,"Povolny                  ","utca",,0,,0,
4030,"Pöltenberg               ","utca",,0,,0,
4030,"Présház                  ","utca",,0,,0,
4033,"Puska                    ","utca",,0,,0,
4002,"Puszedli","utca",,0,,0,
4030,"Puttony                  ","utca",,0,,0,
4030,"Puzdra                   ","utca",,0,,0,
4033,"Rába                     ","utca",,0,,0,
4033,"Radán Balázs             ","utca",,0,,0,
4033,"Radnóti Miklós           ","utca",,0,,0,
4024,"Rákóczi                  ","utca",,0,,0,
4029,"Rakovszky Dániel         ","utca",,0,,0,
4031,"Raktár                   ","utca",,0,,0,
4002,"Rekettye","utca",,0,,0,
4034,"Remény","utca",,0,,0,
4034,"Repce                    ","utca",,0,,0,
4030,"Retek                    ","utca",,0,,0,
4002,"Rétikanyar","utca",,0,,0,
4025,"Révész                   ","tér",,0,,0,
4034,"Rezeda                   ","utca",,0,,0,
4034,"Rézmetsző                ","utca",,0,,0,
4002,"Rézvirág","utca",,0,,0,
4030,"Ribizli                  ","utca",,0,,0,
4030,"Rigó                     ","utca",,0,,0,
4030,"Ringló                   ","utca",,0,,0,
4034,"Rippl-Rónai József       ","utca",,0,,0,
4002,"Rizling","utca",,0,,0,
4225,"Róna                     ","utca","Józsa",0,,0,
4030,"Rozmaring","utca",,0,,0,
4024,"Rózsa                    ","utca",,0,,0,
4225,"Rózsástelep              ","utca","Józsa",0,,0,
4225,"Rózsavölgy               ","utca","Józsa",0,,0,
4028,"Rózshegy          ","utca",,0,,0,
4002,"Rönk","utca",,0,,0,
4030,"Rövid                    ","utca",,0,,0,
4002,"Rőzse","utca",,0,,0,
4002,"Rutafű","utca",,0,,0,
4034,"Ruyter                   ","utca",,0,,0,
4002,"Sáfrány","utca",,0,,0,
4034,"Sajó                     ","utca",,0,,0,
4034,"Sajtoló                  ","utca",,0,,0,
4002,"Salakos","utca",,0,,0,
4002,"Saláta","utca",,0,,0,
4025,"Salétrom                 ","utca",,0,,0,
4028,"Sámsoni                  ","út",,1,,41,
4028,"Sámsoni                  ","út",,2,,22,
4033,"Sámsoni                  ","út",,-3,,0,
4002,"Sámsoni                  ","part",,0,,0,
4002,"Sámsonkerti","utca",,0,,0,
4031,"Sándor                   ","utca",,0,,0,
4032,"Sántha Kálmán            ","utca",,0,,0,
4002,"Sárga                    ","dűlő",,0,,0,
4002,"Sárgarigó","utca",,0,,0,
4030,"Sarkad","utca",,0,,0,
4033,"Sarkadi Imre             ","utca",,0,,0,
4033,"Sarkantyú                ","utca",,0,,0,
4031,"Sárkány                  ","utca",,0,,0,
4028,"Sarló                    ","utca",,0,,0,
4078,"Sármány                  ","utca","Haláp",0,,0,
4031,"Sármás                   ","utca",,0,,0,
4029,"Sarok                    ","utca",,0,,0,
4033,"Sárosi                   ","utca",,0,,0,
4031,"Sárvári Pál              ","utca",,0,,0,
4002,"Sás","utca",,0,,0,
4024,"Sas                      ","utca",,0,,0,
4031,"Saszla","utca",,0,,0,
4033,"Sátorzug                 ","utca",,0,,0,
4002,"Sávoly","köz",,0,,0,
4030,"Schwidel József          ","utca",,0,,0,
4030,"Sebes                    ","utca",,0,,0,
4025,"Segner                   ","tér",,0,,0,
4030,"Selyem","utca",,0,,0,
4031,"Selyemfű","utca",,0,,0,
4029,"Sennyei Oláh István      ","utca",,0,,0,
4225,"Sereg                    ","utca","Józsa",0,,0,
4078,"Seregély                 ","utca","Haláp",0,,0,
4027,"Serház                   ","utca",,0,,0,
4032,"Sestakert                ","utca",,0,,0,
4031,"Sesztina                 ","utca",,0,,0,
4027,"Sétakert                 ","utca",,0,,0,
4002,"Sikló","utca",,0,,0,
4225,"Sillye Gábor             ","utca","Józsa",0,,0,
4033,"Simon István             ","utca",,0,,0,
4034,"Simon László             ","utca",,0,,0,
4025,"Simonffy                 ","utca",,0,,0,
4028,"Simonyi                  ","utca",,0,,0,
4027,"Sinai Miklós             ","utca",,0,,0,
4225,"Síntelep","utca","Józsa",0,,0,
4031,"Síp                      ","utca",,0,,0,
4034,"Sipos                    ","utca",,0,,0,
4002,"Sirály","utca",,0,,0,
4002,"Sirály                   ","utca",,0,,0,
4033,"Skalnitzky               ","utca",,0,,0,
4002,"Solymár","utca",,0,,0,
4033,"Sólyom                   ","utca",,-3,,0,
4034,"Sólyom                   ","utca",,1,,55,
4034,"Sólyom                   ","utca",,2,,54,
4030,"Som                      ","utca",,0,,0,
4031,"Somkóró","utca",,0,,0,
4030,"Somlyai","utca",,0,,0,
4030,"Somogyi Pál              ","utca",,0,,0,
4002,"Sonkoly","utca",,0,,0,
4032,"Soó Rezső                ","utca",,0,,0,
4002,"Sóska","utca",,0,,0,
4034,"Söregi János             ","utca",,0,,0,
4030,"Sőrés                    ","utca",,0,,0,
4034,"Stromfeld Aurél          ","utca",,0,,0,
4024,"Sumen                    ","utca",,0,,0,
4063,"Summás                   ","utca","Nagymacs",0,,0,
4002,"Sütő","utca",,0,,0,
4031,"Sütő András","utca",,0,,0,
